"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.928708824E0,-3.127713203E-1,-1.036643982E-2,4.833698273E-2
1.933708824E0,-3.388682604E-1,2.004146576E-3,1.200056076E-1
1.938708824E0,-3.313569725E-1,2.336740494E-2,1.847229004E-1
1.943708824E0,-2.847445607E-1,3.215074539E-2,1.918306351E-1
1.948708824E0,-2.197635770E-1,3.204059601E-2,1.889572144E-1
1.953708824E0,-1.711033583E-1,2.684164047E-2,1.608819962E-1
1.958708824E0,-1.512754560E-1,1.971864700E-2,1.060047150E-1
1.963708824E0,-1.306776404E-1,-5.578994751E-5,5.573940277E-2
1.968708824E0,-1.500250101E-1,1.692771912E-3,5.394268036E-2
1.973708824E0,-2.207718492E-1,3.538084030E-2,8.317184448E-2
1.978708824E0,-2.907788157E-1,4.289388657E-2,1.410293579E-1
1.983708824E0,-3.037554622E-1,3.106784821E-2,1.775474548E-1
1.988708824E0,-3.002598286E-1,1.496648788E-2,1.877183914E-1
1.993708824E0,-2.658373117E-1,1.059150696E-2,1.935510635E-1
1.998708824E0,-2.234008312E-1,-7.247924805E-4,1.817235947E-1
2.003708824E0,-1.675453782E-1,-1.474380493E-3,2.052860260E-1
2.008708824E0,-8.412981033E-2,3.700256348E-3,2.082262039E-1
2.013708824E0,1.465862989E-2,6.645202637E-3,1.648044586E-1
2.018708824E0,1.001320183E-1,-1.324462891E-2,6.784725189E-2
2.023708824E0,1.127325892E-1,2.925395966E-3,-4.499721527E-2
2.028708824E0,7.331317663E-2,6.166219711E-2,-1.436638832E-1
2.033708824E0,5.947062373E-2,5.671024323E-2,-2.243466377E-1
2.038708824E0,5.956473947E-2,1.951599121E-2,-2.805409431E-1
2.043708824E0,6.258311868E-2,3.064823151E-2,-3.257203102E-1
2.048708824E0,7.281088829E-2,3.970956802E-2,-3.427400589E-1
2.053708824E0,4.871770740E-2,2.617645264E-2,-3.194780350E-1
2.058708824E0,-5.380368233E-2,4.306745529E-2,-1.438112259E-1
2.063708824E0,-1.278657615E-1,1.664972305E-2,-6.639480591E-3
2.068708824E0,-1.181499362E-1,-3.078413010E-2,8.886623383E-2
2.073708824E0,-8.443042636E-2,-7.225799561E-2,1.256875992E-1
2.078708824E0,-5.251982808E-2,-9.945201874E-2,1.414976120E-1
2.083708824E0,-3.014081717E-2,-1.155796051E-1,1.573238373E-1
2.088708824E0,-1.109749079E-2,-1.360211372E-1,1.898107529E-1
2.093708824E0,7.881015539E-3,-1.244807243E-1,2.269744873E-1
2.098708824E0,8.336204290E-2,-1.298942566E-1,2.462873459E-1
2.103708824E0,1.272135675E-1,-1.019916534E-1,2.387399673E-1
2.108708824E0,1.630613506E-1,-6.620025635E-2,1.866245270E-1
2.113708824E0,1.670693159E-1,-3.092813492E-2,1.043405533E-1
2.118708824E0,1.491658986E-1,-1.981639862E-2,-1.027297974E-2
2.123708824E0,1.454933584E-1,-1.236295700E-2,-1.381630898E-1
2.128708824E0,1.294719577E-1,8.155822754E-3,-2.541055679E-1
2.133708824E0,1.130693853E-1,4.227447510E-2,-3.281970024E-1
2.138708824E0,1.109265685E-1,7.956600189E-2,-3.433203697E-1
2.143708824E0,1.127274930E-1,8.517742157E-2,-3.355450630E-1
2.148708824E0,1.078056395E-1,1.003022194E-1,-3.048129082E-1
2.153708824E0,1.139593422E-1,1.175227165E-1,-2.748031616E-1
2.158708824E0,1.391516924E-1,9.067201614E-2,-2.319850922E-1
2.163708824E0,1.381296813E-1,5.720090866E-2,-1.880955696E-1
2.168708824E0,1.629384756E-1,7.271289825E-3,-1.496205330E-1
2.173708824E0,1.878412962E-1,-3.567886353E-2,-9.741115570E-2
2.178708824E0,1.906515956E-1,-5.014610291E-2,-2.974510193E-2
2.183708824E0,2.180801034E-1,-7.264328003E-2,1.543045044E-2
2.188708824E0,2.151817977E-1,-9.279155731E-2,5.252742767E-2
2.193708824E0,1.448864639E-1,-7.706546783E-2,1.118707657E-1
2.198708824E0,7.602593303E-2,-4.332017899E-2,1.385688782E-1
2.203708824E0,2.964925766E-2,-2.957010269E-2,1.545972824E-1
2.208708824E0,-2.825275064E-2,-1.673412323E-2,1.743106842E-1
2.213708824E0,-8.042901754E-2,-1.544141769E-2,1.666078568E-1
2.218708824E0,-1.259171069E-1,2.293109894E-3,1.345272064E-1
2.223708824E0,-1.758916676E-1,4.420137405E-2,1.156282425E-1
2.228708824E0,-2.200249732E-1,6.598329544E-2,1.251201630E-1
2.233708824E0,-2.336279750E-1,5.708122253E-2,1.458425522E-1
2.238708824E0,-2.492336929E-1,6.137561798E-2,1.817102432E-1
2.243708824E0,-2.346025109E-1,7.477188110E-2,2.079544067E-1
2.248708824E0,-1.916196346E-1,5.873966217E-2,1.932001114E-1
2.253708824E0,-1.011640429E-1,2.640295029E-2,1.677436829E-1
2.258708824E0,-9.750455618E-3,3.197669983E-3,1.333818436E-1
2.263708824E0,9.404361248E-3,2.100419998E-2,9.904098511E-2
2.268708824E0,1.054343581E-2,1.398038864E-2,7.793807983E-2
2.273708824E0,3.717604280E-2,-1.124238968E-2,5.272960663E-2
2.278708824E0,8.970972896E-2,-2.664566040E-2,1.673793793E-2
2.283708824E0,1.502723992E-1,-2.109670639E-2,-6.227493286E-3
2.288708824E0,1.968276501E-1,-1.512861252E-2,-2.765464783E-2
2.293708824E0,2.277286053E-1,-1.058292389E-2,-4.768943787E-2
2.298708824E0,2.729072273E-1,-1.875638962E-2,-4.381084442E-2
2.303708824E0,3.225675225E-1,-4.847717285E-2,-9.195613861E-2
2.308708824E0,3.135679364E-1,-6.860637665E-2,-1.617379189E-1
2.313708824E0,2.095974982E-1,-2.143096924E-2,-1.730232239E-1
2.318708824E0,8.668667078E-2,1.889801025E-2,-1.202511787E-1
2.323708824E0,1.765090227E-2,-2.905368805E-3,-5.848693848E-2
2.328708824E0,-7.286220789E-3,3.805160522E-4,7.753372192E-3
2.333708824E0,-2.431035042E-3,1.581287384E-2,5.477046967E-2
2.338708824E0,3.287360072E-2,4.052305222E-2,7.909584045E-2
2.343708824E0,7.731759548E-2,4.690265656E-2,4.955291748E-2
2.348708824E0,9.157279134E-2,4.523468018E-2,-8.422851562E-3
2.353708824E0,6.670141220E-2,3.622817993E-2,-7.883644104E-2
2.358708824E0,1.284438372E-2,5.768442154E-2,-1.545963287E-1
2.363708824E0,-1.592025161E-2,6.047821045E-2,-1.932973862E-1
2.368708824E0,-8.566051722E-3,2.924633026E-2,-2.017626762E-1
2.373708824E0,-1.660618186E-2,7.986545563E-3,-1.515607834E-1
2.378708824E0,-5.254492164E-2,1.335239410E-2,-6.411647797E-2
2.383708824E0,-1.180713773E-1,-5.469322205E-4,4.146385193E-2
2.388708824E0,-1.626547575E-1,4.879474640E-3,1.409349442E-1
2.393708824E0,-1.763149202E-1,8.578300476E-4,2.012996674E-1
2.398708824E0,-1.763742864E-1,-9.713649750E-3,2.241506577E-1
2.403708824E0,-1.761381030E-1,-9.383201599E-3,2.304964066E-1
2.408708824E0,-1.763002872E-1,9.275436401E-3,2.341928482E-1
2.413708824E0,-1.566442847E-1,1.294040680E-2,2.463417053E-1
2.418708824E0,-1.323588490E-1,1.819562912E-2,2.257299423E-1
2.423708824E0,-1.144004762E-1,4.693222046E-2,1.792058945E-1
2.428708824E0,-9.051734209E-2,7.481288910E-2,1.526298523E-1
2.433708824E0,-6.058931351E-2,8.401727676E-2,9.731864929E-2
2.438708824E0,-2.895811200E-2,8.389472961E-2,1.127719879E-2
2.443708824E0,1.953926682E-2,6.805372238E-2,-8.412933350E-2
2.448708824E0,5.604758859E-2,4.180669785E-2,-2.094869614E-1
2.453708824E0,3.046464920E-2,3.400659561E-2,-2.905683517E-1
2.458708824E0,-6.042113900E-2,6.326055527E-2,-2.814245224E-1
2.463708824E0,-1.690107286E-1,7.679080963E-2,-1.764292717E-1
2.468708824E0,-2.316054702E-1,5.252218246E-2,-6.059646606E-2
2.473708824E0,-2.554344535E-1,3.217649460E-2,7.062911987E-3
2.478708824E0,-2.508173287E-1,2.398252487E-2,4.795455933E-2
2.483708824E0,-2.248639464E-1,1.781797409E-2,7.701778412E-2
2.488708824E0,-1.821738780E-1,2.098083496E-5,1.242799759E-1
2.493708824E0,-1.288151741E-1,-1.749801636E-2,1.620759964E-1
2.498708824E0,-3.174653649E-2,-1.883554459E-2,1.878328323E-1
2.503708824E0,7.801094651E-2,-1.746177673E-3,1.699838638E-1
2.508708824E0,1.740999818E-1,1.328563690E-2,1.115741730E-1
2.513708824E0,2.606970966E-1,1.433515549E-2,3.600597382E-2
2.518708824E0,3.063822389E-1,-8.819103241E-3,-5.165004730E-2
2.523708824E0,3.284012377E-1,-4.086971283E-3,-1.405405998E-1
2.528708824E0,3.191539049E-1,-2.393484116E-2,-2.292470932E-1
2.533708824E0,2.824809253E-1,-3.905677795E-2,-3.051733971E-1
2.538708824E0,2.366431952E-1,-3.544616699E-2,-3.373346329E-1
2.543708824E0,1.890395135E-1,-3.551578522E-2,-3.347940445E-1
2.548708824E0,1.431322396E-1,-3.237438202E-2,-2.986383438E-1
2.553708824E0,1.102643609E-1,-1.859378815E-2,-2.418651581E-1
2.558708824E0,8.900901675E-2,-1.734304428E-2,-1.879620552E-1
2.563708824E0,8.481523395E-2,-3.507137299E-2,-1.473813057E-1
2.568708824E0,5.306068063E-2,-3.394031525E-2,-7.308197021E-2
2.573708824E0,-3.112229705E-2,-3.205776215E-3,1.250553131E-2
2.578708824E0,-9.077385068E-2,1.886844635E-3,7.923507690E-2
2.583708824E0,-1.196292937E-1,-1.563978195E-2,1.128435135E-1
2.588708824E0,-1.321396530E-1,-2.874946594E-2,1.647462845E-1
2.593708824E0,-1.350556314E-1,-2.523088455E-2,1.995582581E-1
2.598708824E0,-1.200112104E-1,-1.663160324E-2,2.397327423E-1
2.603708824E0,-1.009638906E-1,-6.542205811E-3,2.680644989E-1
2.608708824E0,-7.213646173E-2,8.811950684E-4,2.612838745E-1
2.613708824E0,-3.955528140E-2,-2.141666412E-2,2.265949249E-1
2.618708824E0,8.043467999E-3,-3.478384018E-2,1.645431519E-1
2.623708824E0,1.773086190E-2,-3.410482407E-2,1.092748642E-1
2.628708824E0,-1.709160209E-2,-2.192115784E-2,6.304359436E-2
2.633708824E0,-5.479380488E-2,-9.714126587E-3,2.644062042E-2
2.638708824E0,-8.430814743E-2,6.381511688E-3,7.820129395E-5
2.643708824E0,-8.611023426E-2,1.515865326E-2,-1.836013794E-2
2.648708824E0,-8.399230242E-2,4.491949081E-2,-6.737709045E-3
2.653708824E0,-6.438425183E-2,4.363775253E-2,2.900600433E-2
2.658708824E0,-5.690598488E-2,4.091358185E-2,6.618213654E-2
2.663708824E0,-5.070537329E-2,3.448152542E-2,1.107616425E-1
2.668708824E0,-2.540507913E-2,3.817319870E-2,1.592683792E-1
2.673708824E0,3.254824877E-2,2.685737610E-2,2.074508667E-1
2.678708824E0,6.863704324E-2,1.155424118E-2,2.373027802E-1
2.683708824E0,1.355386972E-1,2.224922180E-3,2.018289566E-1
2.688708824E0,1.919127107E-1,-4.368782043E-3,1.700639725E-1
2.693708824E0,2.376542687E-1,-2.445030212E-2,1.345357895E-1
2.698708824E0,2.609216273E-1,-3.835439682E-2,7.763195038E-2
2.703708824E0,2.500110269E-1,-4.169845581E-2,2.410125732E-2
2.708708824E0,2.098072022E-1,-4.198217392E-2,-2.574539185E-2
2.713708824E0,1.692276597E-1,-6.183290482E-2,-5.460071564E-2
2.718708824E0,1.121819317E-1,-7.079458237E-2,-8.618736267E-2
2.723708824E0,8.886545897E-2,-6.241178513E-2,-1.053972244E-1
2.728708824E0,7.585495710E-2,-5.254364014E-2,-1.024885178E-1
2.733708824E0,6.945726275E-2,-3.773784637E-2,-8.109378815E-2
2.738708824E0,4.335197806E-2,-2.479076385E-2,-4.559326172E-2
2.743708824E0,1.700469851E-2,-4.505252838E-2,-1.227092743E-2
2.748708824E0,-5.954554677E-2,-3.091621399E-2,3.514575958E-2
2.753708824E0,-8.626437187E-2,-1.718950272E-2,8.082008362E-2
2.758708824E0,-9.704071283E-2,-1.276636124E-2,1.290454865E-1
2.763708824E0,-1.180334985E-1,-1.167058945E-2,1.459445953E-1
2.768708824E0,-1.060366929E-1,-1.537799835E-2,1.589775085E-1
2.773708824E0,-8.365970850E-2,-1.925182343E-2,1.603231430E-1
2.778708824E0,-4.491347075E-2,-3.259897232E-2,1.453514099E-1
2.783708824E0,5.645215511E-3,-3.512430191E-2,1.544418335E-1
2.788708824E0,4.705202579E-2,-4.353618622E-2,1.486949921E-1
2.793708824E0,7.444509864E-2,-5.296802521E-2,1.493024826E-1
2.798708824E0,7.446756959E-2,-4.613256454E-2,1.112470627E-1
2.803708824E0,7.544767857E-2,-6.874418259E-2,4.522991180E-2
2.808708824E0,2.482011914E-2,-6.964111328E-2,1.845550537E-2
2.813708824E0,-4.620781541E-2,-4.338836670E-2,1.763820648E-2
2.818708824E0,-8.518239856E-2,-3.435707092E-2,5.411911011E-2
2.823708824E0,-1.179686189E-1,-3.088951111E-2,1.063442230E-1
2.828708824E0,-1.532191634E-1,-2.156734467E-2,1.366462708E-1
2.833708824E0,-1.881781220E-1,-1.423072815E-2,1.268386841E-1
2.838708824E0,-2.094771564E-1,3.476142883E-4,1.131849289E-1
2.843708824E0,-2.321539521E-1,2.130079269E-2,7.922649384E-2
2.848708824E0,-2.345045209E-1,3.097391129E-2,4.511451721E-2
2.853708824E0,-2.167870998E-1,3.155326843E-2,4.888725281E-2
2.858708824E0,-2.000846863E-1,5.008077621E-2,6.233692169E-2
2.863708824E0,-1.773610413E-1,6.199264526E-2,7.507133484E-2
2.868708824E0,-1.387414336E-1,8.409404755E-2,5.227279663E-2
2.873708824E0,-7.702481747E-2,7.518720627E-2,3.767967224E-3
2.878708824E0,-1.021963358E-2,6.758308411E-2,-7.941055298E-2
2.883708824E0,2.728626132E-2,6.329917908E-2,-1.726369858E-1
2.888708824E0,9.320139885E-3,6.932163239E-2,-2.595567703E-1
2.893708824E0,-4.908084869E-3,8.197307587E-2,-3.150043488E-1
2.898708824E0,8.790612221E-3,9.352254868E-2,-3.291935921E-1
2.903708824E0,-2.331137657E-3,1.038408279E-1,-3.503308296E-1
2.908708824E0,-1.412993670E-2,9.756088257E-2,-3.228034973E-1
2.913708824E0,-3.111287951E-2,8.528947830E-2,-3.040428162E-1
2.918708824E0,-7.149982452E-2,1.002631187E-1,-2.783832550E-1
2.923708824E0,-1.373828351E-1,1.096820831E-1,-2.170929909E-1
2.928708824E0,-1.838580668E-1,9.271001816E-2,-1.515626907E-1
2.933708824E0,-1.820415854E-1,6.958961487E-2,-1.058435440E-1
2.938708824E0,-1.530964077E-1,5.397462845E-2,-5.468177795E-2
2.943708824E0,-1.215250492E-1,3.780031204E-2,-3.849315643E-2
2.948708824E0,-8.030340075E-2,1.099538803E-2,-2.286148071E-2
2.953708824E0,-3.410381079E-2,-1.465368271E-2,-1.890277863E-2
2.958708824E0,1.401531696E-2,-3.697538376E-2,-2.601623535E-3
2.963708824E0,6.496906281E-2,-5.768346786E-2,-1.149749756E-2
2.968708824E0,1.033172607E-1,-9.020757675E-2,-4.425716400E-2
2.973708824E0,1.571787596E-1,-1.339993477E-1,-6.914424896E-2
2.978708824E0,1.717635393E-1,-1.563987732E-1,-9.572792053E-2
2.983708824E0,1.266615689E-1,-1.472730637E-1,-8.702087402E-2
2.988708824E0,7.098862529E-2,-1.371054649E-1,-5.296039581E-2
2.993708824E0,4.984182119E-2,-1.467547417E-1,1.327800751E-2
2.998708824E0,4.971420765E-2,-1.582708359E-1,7.196617126E-2
3.003708824E0,5.198398232E-2,-1.356678009E-1,1.235361099E-1
3.008708824E0,7.451108098E-2,-1.221318245E-1,1.615228653E-1
3.013708824E0,8.053478599E-2,-1.082201004E-1,1.840496063E-1
3.018708824E0,4.753851891E-2,-6.930637360E-2,1.955575943E-1
3.023708824E0,-1.048076153E-2,-4.658794403E-2,2.071866989E-1
3.028708824E0,-6.398782134E-2,-4.998016357E-2,1.990556717E-1
3.033708824E0,-1.032634974E-1,-3.102922440E-2,1.933593750E-1
3.038708824E0,-1.143298149E-1,-1.708316803E-2,1.780033112E-1
3.043708824E0,-7.010200620E-2,-1.144409180E-5,1.956577301E-1
3.048708824E0,-1.273262501E-2,1.461935043E-2,2.177629471E-1
3.053708824E0,1.422613859E-3,3.792715073E-2,2.341814041E-1
3.058708824E0,1.068118215E-2,4.196453094E-2,2.657375336E-1
3.063708824E0,2.175590396E-2,4.009771347E-2,2.927961349E-1
3.068708824E0,2.252605557E-2,2.160692215E-2,2.729616165E-1
3.073708824E0,2.638682723E-2,1.653146744E-2,2.565860748E-1
3.078708824E0,5.581432581E-2,-7.605552673E-3,2.523574829E-1
3.083708824E0,8.739176393E-2,-1.730537415E-2,2.658281326E-1
3.088708824E0,1.276030838E-1,-3.644037247E-2,2.947034836E-1
3.093708824E0,1.790187806E-1,-6.194925308E-2,2.987108231E-1
3.098708824E0,2.208079696E-1,-7.564210892E-2,2.781686783E-1
3.103708824E0,2.306697220E-1,-5.920600891E-2,2.666692734E-1
3.108708824E0,2.115738094E-1,-4.297637939E-2,2.629652023E-1
3.113708824E0,2.071730494E-1,-5.283927917E-2,2.203826904E-1
3.118708824E0,2.122016847E-1,-5.746698380E-2,1.459999084E-1
3.123708824E0,2.233834565E-1,-5.324554443E-2,7.128524780E-2
3.128708824E0,1.966124028E-1,-2.651166916E-2,-2.399635315E-2
3.133708824E0,1.371728480E-1,-6.760597229E-3,-9.116649628E-2
3.138708824E0,9.164616466E-2,-1.014661789E-2,-1.389150620E-1
3.143708824E0,5.964174867E-2,-1.327991486E-3,-1.636104584E-1
3.148708824E0,2.188837528E-2,3.632736206E-2,-1.715431213E-1
3.153708824E0,1.255860925E-2,5.528402328E-2,-1.672315598E-1
3.158708824E0,1.964911819E-2,3.873491287E-2,-1.816558838E-1
3.163708824E0,-5.082666874E-3,3.708028793E-2,-2.193899155E-1
3.168708824E0,7.472872734E-3,2.847814560E-2,-2.314195633E-1
3.173708824E0,4.171642661E-2,9.468078613E-3,-2.143917084E-1
3.178708824E0,7.322189212E-2,2.437114716E-2,-1.710987091E-1
3.183708824E0,9.624287486E-2,2.979898453E-2,-1.151561737E-1
3.188708824E0,9.006789327E-2,4.994869232E-3,-8.110237122E-2
3.193708824E0,9.110158682E-2,-1.078557968E-2,-7.014083862E-2
3.198708824E0,5.931890011E-2,-1.036071777E-2,-6.884002686E-2
3.203708824E0,7.419884205E-4,1.537418365E-2,-5.840015411E-2
3.208708824E0,-1.567757130E-2,7.658004761E-3,-6.075096130E-2
3.213708824E0,-4.069441557E-2,7.606029510E-3,-9.405040741E-2
3.218708824E0,-8.646833897E-2,2.310943604E-2,-1.144189835E-1
3.223708824E0,-1.230525672E-1,4.276895523E-2,-9.424114227E-2
3.228708824E0,-1.203194559E-1,4.540777206E-2,-7.988071442E-2
3.233708824E0,-1.218749881E-1,3.994512558E-2,-3.144168854E-2
3.238708824E0,-1.149403453E-1,3.051328659E-2,-2.476978302E-2
3.243708824E0,-8.330643177E-2,4.562377930E-3,-7.367134094E-3
3.248708824E0,-7.053855062E-2,-5.140304565E-4,3.574371338E-3
3.253708824E0,-6.960192323E-2,1.817035675E-2,2.878093719E-2
3.258708824E0,-9.049752355E-2,3.043556213E-2,4.734420776E-2
3.263708824E0,-1.073853970E-1,3.038406372E-2,3.318309784E-2
3.268708824E0,-9.436568618E-2,6.467342377E-3,4.516601562E-3
3.273708824E0,-6.801646948E-2,1.085281372E-2,-2.015209198E-2
3.278708824E0,-2.284133434E-2,2.379226685E-2,-3.748416901E-2
3.283708824E0,4.692873359E-2,1.498126984E-2,-6.073856354E-2
3.288708824E0,8.206787705E-2,1.169204712E-2,-9.986400604E-2
3.293708824E0,9.362435341E-2,7.308006287E-3,-1.485300064E-1
3.298708824E0,5.969932675E-2,-2.859115601E-3,-1.475305557E-1
3.303708824E0,1.173013449E-2,-1.397895813E-2,-1.266813278E-1
3.308708824E0,-4.143944383E-2,-1.671934128E-2,-8.352565765E-2
3.313708824E0,-1.083670557E-1,-4.063606262E-3,-1.530551910E-2
3.318708824E0,-1.787413657E-1,3.153324127E-3,5.696487427E-2
3.323708824E0,-2.482421100E-1,1.917362213E-3,1.139745712E-1
3.328708824E0,-2.708534598E-1,7.875919342E-3,1.814851761E-1
3.333708824E0,-2.645715773E-1,1.810598373E-2,2.403793335E-1
3.338708824E0,-2.197048068E-1,4.249477386E-2,2.797441483E-1
3.343708824E0,-1.701160669E-1,6.066513062E-2,3.029699326E-1
3.348708824E0,-1.124264300E-1,6.546688080E-2,2.549858093E-1
3.353708824E0,-3.910598159E-2,5.776357651E-2,1.694955826E-1
3.358708824E0,3.191661835E-2,4.986381531E-2,4.495048523E-2
3.363708824E0,6.819948554E-2,5.321455002E-2,-5.215358734E-2
3.368708824E0,1.043795347E-1,5.548238754E-2,-1.341619492E-1
3.373708824E0,1.405632496E-1,4.122114182E-2,-2.117614746E-1
3.378708824E0,1.562020928E-1,5.095338821E-2,-2.531161308E-1
3.383708824E0,1.379418671E-1,6.692266464E-2,-2.656688690E-1
3.388708824E0,8.772504330E-2,6.881523132E-2,-2.743926048E-1
3.393708824E0,6.822219491E-2,4.361867905E-2,-2.729492188E-1
3.398708824E0,8.085659146E-2,1.665973663E-2,-2.572917938E-1
3.403708824E0,9.197735786E-2,2.082967758E-2,-2.233171463E-1
3.408708824E0,8.337560296E-2,3.287744522E-2,-1.783533096E-1
3.413708824E0,4.682970047E-2,2.632474899E-2,-1.370439529E-1
3.418708824E0,2.080950141E-2,5.792617798E-3,-1.023502350E-1
3.423708824E0,-1.247283816E-2,8.340358734E-3,-6.499767303E-2
3.428708824E0,-1.493027806E-2,8.792400360E-3,-1.261234283E-2
3.433708824E0,1.403260231E-2,-8.316040039E-4,-1.886940002E-2
3.438708824E0,5.296650529E-2,-1.240062714E-2,-3.322124481E-2
3.443708824E0,7.119199634E-2,-1.897907257E-2,-5.577850342E-2
3.448708824E0,9.678864479E-2,-2.068519592E-2,-6.235790253E-2
3.453708824E0,1.279210746E-1,-2.011632919E-2,-3.762817383E-2
3.458708824E0,1.832122207E-1,-2.850914001E-2,-4.958343506E-2
3.463708824E0,2.297933400E-1,-4.461479187E-2,-5.507278442E-2
3.468708824E0,2.588854432E-1,-4.559373856E-2,-7.332134247E-2
3.473708824E0,3.132248521E-1,-4.916048050E-2,-7.108974457E-2
3.478708824E0,3.579922616E-1,-5.886363983E-2,-5.329895020E-2
3.483708824E0,3.894190788E-1,-4.695081711E-2,-2.159595490E-2
3.488708824E0,4.331091940E-1,-4.045438766E-2,-2.687931061E-2
3.493708824E0,5.274877548E-1,-4.981136322E-2,-5.294990540E-2
3.498708824E0,5.673315525E-1,-5.956315994E-2,-5.849075317E-2
3.503708824E0,5.536676049E-1,-3.325128555E-2,-4.976463318E-2
3.508708824E0,4.995881319E-1,-2.700042725E-2,-2.946662903E-2
3.513708824E0,3.949743211E-1,-2.692270279E-2,-1.128292084E-2
3.518708824E0,2.493534982E-1,-7.746219635E-3,2.147197723E-2
3.523708824E0,1.071865857E-1,2.348184586E-2,7.822799683E-2
3.528708824E0,3.899267316E-2,8.009576797E-2,1.535615921E-1
3.533708824E0,3.072983027E-2,1.278920174E-1,2.314519882E-1
3.538708824E0,9.766170382E-2,1.693720818E-1,2.885351181E-1
3.543708824E0,2.218411565E-1,1.971740723E-1,2.865037918E-1
3.548708824E0,3.744634986E-1,1.930546761E-1,2.103595734E-1
3.553708824E0,5.229344368E-1,1.394023895E-1,1.154737473E-1
3.558708824E0,6.214464307E-1,9.555673599E-2,-1.263999939E-2
3.563708824E0,6.831448078E-1,6.298255920E-2,-1.013917923E-1
3.568708824E0,7.043589354E-1,3.963470459E-2,-1.362314224E-1
3.573708824E0,6.833460331E-1,2.565526962E-2,-1.480178833E-1
3.578708824E0,6.106153727E-1,1.772499084E-2,-1.396284103E-1
3.583708824E0,5.446368456E-1,-3.409147263E-2,-1.224031448E-1
3.588708824E0,5.019981861E-1,-8.176040649E-2,-4.115009308E-2
3.593708824E0,3.565353155E-1,-4.672718048E-2,9.896087646E-2
3.598708824E0,2.301085889E-1,-3.691864014E-2,2.015056610E-1
3.603708824E0,1.330605447E-1,-5.956506729E-2,3.074989319E-1
3.608708824E0,8.354172111E-2,-8.539199829E-2,3.854665756E-1
3.613708824E0,8.133155107E-2,-8.219575882E-2,4.331655502E-1
3.618708824E0,1.416728199E-1,-7.812356949E-2,4.756813049E-1
3.623708824E0,2.276245803E-1,-5.198335648E-2,4.768505096E-1
3.628708824E0,3.020912707E-1,-5.307388306E-2,4.682817459E-1
3.633708824E0,3.806357682E-1,-5.902004242E-2,4.394083023E-1
3.638708824E0,4.007832408E-1,-4.746294022E-2,3.917074203E-1
3.643708824E0,4.223022759E-1,-4.996538162E-2,3.251333237E-1
3.648708824E0,4.631589353E-1,-6.657075882E-2,2.513322830E-1
3.653708824E0,4.723713398E-1,-7.837724686E-2,1.833648682E-1
3.658708824E0,4.658970237E-1,-8.630609512E-2,1.264495850E-1
3.663708824E0,4.148173630E-1,-4.990053177E-2,1.093702316E-1
3.668708824E0,3.982719183E-1,-1.809167862E-2,1.400594711E-1
3.673708824E0,3.613084257E-1,-1.136922836E-2,2.016773224E-1
3.678708824E0,3.074374199E-1,3.400325775E-3,2.655038834E-1
3.683708824E0,2.780829370E-1,1.492214203E-2,3.012733459E-1
3.688708824E0,2.853605151E-1,-6.152629852E-3,3.077993393E-1
3.693708824E0,2.978214622E-1,-1.495218277E-2,3.271341324E-1
3.698708824E0,3.387447000E-1,-2.213335037E-2,3.342180252E-1
3.703708824E0,3.837967813E-1,-2.484703064E-2,3.166103363E-1
3.708708824E0,4.394480288E-1,-4.724502563E-2,2.884635925E-1
3.713708824E0,4.336634278E-1,-5.653476715E-2,2.268705368E-1
3.718708824E0,4.025165439E-1,-5.466794968E-2,1.608247757E-1
3.723708824E0,3.619673252E-1,-5.999374390E-2,9.590816498E-2
3.728708824E0,3.559930623E-1,-9.162521362E-2,1.822757721E-2
3.733708824E0,3.368808329E-1,-9.776401520E-2,-8.199214935E-2
3.738708824E0,3.064358234E-1,-1.036753654E-1,-1.691522598E-1
3.743708824E0,2.696094215E-1,-1.114883423E-1,-2.186622620E-1
3.748708824E0,2.174021304E-1,-1.004528999E-1,-2.167119980E-1
3.753708824E0,1.778618693E-1,-1.010713577E-1,-2.014169693E-1
3.758708824E0,1.528005451E-1,-8.916234970E-2,-1.764144897E-1
3.763708824E0,9.949311614E-2,-5.419921875E-2,-1.598939896E-1
3.768708824E0,7.180457562E-2,-3.373861313E-2,-1.491203308E-1
3.773708824E0,6.905728579E-2,-3.101205826E-2,-1.129798889E-1
